order_id,product_id,product_name,category,price,quantity,order_date,customer_id,marketplace,order_status,payment_method,shipment_cost,city,state
775fa491-c26b-4557-af36-510ad1acdb9a,8876,even,Electronics,345.71,6,2024-06-04,4598,Amazon,Cancelled,Credit Card,19.05,Freemanville,Montana
bdfde3c5-d8a7-4ced-b730-c52477600e20,9632,see,Clothing,427.45,2,2023-09-23,6446,eBay,Cancelled,Bank Transfer,34.74,Lake Michelleburgh,Georgia
5c06a3fa-2472-4555-b7da-2999534ea108,8525,produce,Books,259.22,10,2023-06-13,6737,Amazon,Cancelled,Credit Card,38.37,Port Alejandroburgh,Montana
2895286c-6b2d-4817-adf1-f8bd95dc234c,2016,production,Clothing,371.29,3,2023-03-01,3481,Amazon,Pending,Credit Card,24.26,East Sonyastad,Michigan
980811a5-e2f0-45e9-81b8-b15dda4c3c2c,1189,especially,Clothing,155.09,2,2024-10-14,1466,Olist,Delivered,Credit Card,49.21,North Jeffreytown,Iowa
3e8a3d5e-9dca-4b28-89cc-4bb57b399d40,1403,kid,Furniture,256.93,1,2023-02-15,9179,Amazon,Pending,Credit Card,29.09,Walshmouth,Rhode Island
479c6f2c-6fc9-45f2-8abd-329efd18e5fb,8261,edge,Electronics,407.26,10,2021-11-18,6433,eBay,Cancelled,PayPal,43.02,Paulport,Georgia
f6a305c6-0152-46ac-8876-5fa6cb7726f1,6752,medical,Beauty,345.56,7,2023-10-14,2828,eBay,Pending,PayPal,27.99,Walkerberg,Utah
33227f89-8c5c-4a21-ab40-94c014b7e4ad,5525,painting,Clothing,285.76,3,2024-02-01,1437,Amazon,Pending,Bank Transfer,25.83,Johnsonside,Colorado
91d73b68-7ca8-445d-b67c-defcdf567578,6171,than,Electronics,183.38,1,2024-06-04,3301,Olist,Cancelled,Credit Card,48.84,South Cameron,Nebraska
18884f4a-b957-4703-afb1-bb19a83121ab,3124,professional,Toys,385.42,10,2021-11-07,7786,eBay,Cancelled,PayPal,37.38,Adrienneberg,Indiana
a98a7089-9c4e-4b9d-bc91-ef7becaebe54,5993,value,Books,210.21,4,2023-02-22,5253,Olist,Cancelled,Bank Transfer,20.47,Port Alan,Arkansas
d14dd916-8bbc-428e-b1b1-a30f51f639de,6870,certain,Books,300.70,8,2024-02-09,2408,Amazon,Delivered,PayPal,35.99,Lake Michelle,Idaho
c6d8735b-dbd2-405e-917a-cc6f66093b0c,3954,arm,Electronics,35.89,8,2021-12-12,7694,Olist,Cancelled,Bank Transfer,14.24,North Gregory,Georgia
6f5285eb-2503-44c2-905a-aee6c1220807,8232,serve,Books,241.53,9,2024-03-16,318,eBay,Delivered,Bank Transfer,36.34,Lake Tammyborough,Colorado
892fecec-b7e2-462b-80e1-6d1563fcacb0,9983,your,Toys,78.16,5,2024-08-06,925,Olist,Delivered,PayPal,46.63,Barreraburgh,North Dakota
e3972b4f-22e4-42db-b684-1a74f02fa1b9,3500,every,Electronics,155.80,3,2024-05-02,4078,eBay,Cancelled,Credit Card,32.81,West Danahaven,South Dakota
77613ee6-75ca-41dd-8c8b-305ea4c7c4b1,5356,threat,Toys,426.10,10,2023-12-06,9957,eBay,Pending,Credit Card,47.92,Jamesfurt,Connecticut
4e8fe2d5-fab1-407c-9a26-82f0f6229791,5311,school,Toys,378.88,1,2022-12-07,2813,eBay,Pending,PayPal,16.42,North Alexistown,Alaska
720fd6dd-e4ca-4ec1-8a4f-0d9b5e9b8a26,9424,physical,Furniture,362.23,1,2022-04-30,9508,Amazon,Cancelled,PayPal,27.63,Smithland,New Mexico
c47ad8f2-d797-46d2-ace6-7193e24e4a36,6293,rise,Toys,137.12,10,2023-06-28,5714,Amazon,Pending,PayPal,27.66,Williamborough,Iowa
1c426550-658d-4781-ad19-beca4cf8d38f,3867,nice,Toys,246.85,2,2023-12-08,8647,Olist,Pending,Credit Card,34.31,Joshuamouth,Nevada
44d11748-981d-48ca-a2bf-09bc529f21f5,5302,ground,Books,100.00,8,2022-03-27,8281,Olist,Cancelled,PayPal,43.74,West Alexis,Pennsylvania
068c2bb5-7d49-4e79-89f9-a76edfe37e54,6863,he,Furniture,46.94,8,2024-07-30,2267,Amazon,Delivered,Credit Card,13.71,Port Molly,Indiana
ada1e8e2-b6ce-40d7-a587-2de91a1e58d6,1396,white,Books,201.98,8,2022-04-09,7767,Olist,Cancelled,Bank Transfer,42.00,West Joshuaburgh,Kansas
fba9ce05-30a7-4255-8e5d-d8e4b87b511a,7591,product,Books,245.18,2,2022-08-03,4083,Olist,Cancelled,Bank Transfer,18.84,Port Timothyshire,Rhode Island
ab075430-4826-47a5-be34-459f49638196,4459,so,Books,364.58,8,2024-06-24,148,eBay,Delivered,PayPal,34.99,East Lori,Georgia
39b03562-1b95-4a6d-b0c9-e5e1d0a30873,1024,against,Electronics,97.11,1,2022-08-10,1913,eBay,Cancelled,Bank Transfer,14.53,South Andres,Florida
50aeac0c-386e-4b43-8069-6f0ccd6d1bcc,4360,market,Beauty,280.99,2,2023-04-24,1867,eBay,Delivered,Credit Card,29.80,Erinbury,Iowa
76893f04-2c7c-4db5-929f-037b475fedac,8373,official,Beauty,460.68,2,2022-08-21,9130,eBay,Pending,PayPal,43.87,Maryfurt,Kansas
fe06009c-6538-47a2-ace7-ee81a610676f,1301,charge,Electronics,434.36,9,2022-02-06,8948,Amazon,Pending,Credit Card,37.59,Ryanchester,Oregon
01df32a6-bfc6-44a9-adb2-6f45bc7f6645,2239,they,Beauty,403.63,7,2023-12-27,1045,Amazon,Delivered,PayPal,28.09,New Michelleburgh,California
ef92a880-3e3e-4fd8-8c90-6f61f54773c6,3176,take,Books,412.58,3,2022-09-12,293,Amazon,Delivered,Bank Transfer,30.20,Amandamouth,Kentucky
54bc9984-c3f0-4b28-976d-6a0e485cadd9,8255,teacher,Toys,380.09,5,2022-08-30,3898,eBay,Pending,PayPal,25.31,West Jessicaborough,Louisiana
ef9c9593-4aac-4245-88fd-0b7428528175,9894,attack,Electronics,121.03,3,2023-07-16,3679,Amazon,Cancelled,Bank Transfer,39.92,Kaylaview,Wyoming
60496111-8f9e-49af-a5a1-4f07d2c3e3a5,6370,test,Books,452.56,5,2022-06-07,9584,Amazon,Delivered,PayPal,26.32,Chandlerview,Wyoming
57376594-d5e2-4347-bc36-12893529c167,9868,executive,Furniture,13.18,7,2023-09-19,5309,Olist,Delivered,Bank Transfer,28.40,Brownshire,Rhode Island
2b71d3da-3af0-4828-9b43-89be40696e26,6070,student,Furniture,405.30,1,2024-02-29,9099,Olist,Delivered,Credit Card,8.90,Brentberg,Missouri
0d9e93aa-ecda-49d3-8543-a2788f65e75a,6963,early,Beauty,491.90,7,2023-04-19,1899,Amazon,Cancelled,PayPal,6.31,Jenniferborough,Florida
9d6b4c9f-3d6a-4de5-a58d-328b121ee2f6,7377,clearly,Toys,259.55,8,2023-06-04,2431,eBay,Delivered,Bank Transfer,41.54,West Robert,Pennsylvania
cfc39c52-350c-4463-b6c6-b745001662c3,1151,race,Toys,226.09,2,2023-11-01,5614,Amazon,Delivered,Credit Card,19.41,Lake John,Pennsylvania
6f02cede-1aa1-4c66-af8e-4e0f70933f63,8433,own,Toys,277.92,6,2022-01-14,8433,eBay,Cancelled,Credit Card,30.56,East Bobbyshire,Idaho
1862df9d-42ba-4a58-ade1-54e1598706a7,3176,work,Books,12.31,7,2021-12-13,6160,eBay,Pending,Bank Transfer,32.26,Lake Catherine,New Jersey
ecdb8118-f7de-4042-bf6d-de0cc9b8e589,4542,reality,Books,447.61,8,2022-09-05,8639,Olist,Delivered,Bank Transfer,28.45,East Jessicamouth,Alabama
c2382498-0a73-4464-b06d-6eca8eec0b99,9894,lay,Books,38.95,2,2024-06-23,5850,Amazon,Cancelled,Credit Card,47.94,Rivasland,Iowa
7bb53a08-e0a0-4b9a-8d83-27fe7cb58a20,8848,staff,Furniture,26.61,7,2022-06-09,3644,Amazon,Cancelled,Bank Transfer,15.94,Farrellberg,Illinois
cc381e4b-6956-4c3c-b529-af9a8d32d451,8479,maintain,Electronics,15.56,2,2023-07-09,1438,Olist,Pending,Bank Transfer,28.54,Rebeccaside,Oklahoma
313ef613-5fcf-4d63-b494-b28b153d0ddc,7647,away,Beauty,217.33,1,2024-02-18,7631,Olist,Cancelled,PayPal,9.44,West Jonathan,Connecticut
aa271959-c4b0-4ecb-a261-440be5f3b088,9124,very,Clothing,166.70,8,2023-04-19,8951,Amazon,Pending,Credit Card,35.19,South Sandra,New Mexico
af2e63ca-2d65-446c-847c-b004322d09ed,1486,likely,Furniture,378.55,9,2022-09-07,1318,Olist,Delivered,Bank Transfer,27.34,New Ryanburgh,Hawaii
abff74e5-0f92-4cfd-a641-9d2d5d092e24,2662,usually,Clothing,208.64,6,2024-02-11,3904,Olist,Cancelled,Credit Card,16.08,East Davidtown,Texas
52388c3a-f74e-4343-9bc4-622d2c971bf9,2739,what,Toys,402.41,7,2024-03-19,8103,Amazon,Delivered,PayPal,8.73,Teresaview,Florida
09f2ba55-0672-4940-b17c-c07383563927,3683,personal,Toys,215.19,4,2023-09-13,917,eBay,Delivered,Credit Card,14.75,Whitefurt,Pennsylvania
91437ab3-4865-46cd-b182-fa160b22098e,1989,but,Toys,400.36,7,2022-11-23,2748,eBay,Delivered,Bank Transfer,35.57,South Emily,New York
bbc8ac98-13a1-46e4-93a7-f6f38873977b,1520,future,Beauty,321.74,1,2022-01-15,4282,eBay,Delivered,PayPal,14.19,Lake Pamelahaven,Colorado
8da2eb57-aa4a-4df3-9cd0-bc1069707449,1377,strategy,Books,453.28,1,2024-09-04,8297,Amazon,Cancelled,Credit Card,16.46,Dawnhaven,California
255fe1a8-d03a-40a8-b475-60b35c5ad2b1,2744,suddenly,Electronics,39.39,5,2022-08-28,4626,Amazon,Cancelled,Bank Transfer,31.33,North Paultown,Kentucky
2f4a5f06-5185-4f6b-8e6a-a9af1e13ca73,3784,fish,Toys,440.31,3,2023-06-15,3119,Amazon,Cancelled,PayPal,39.77,West Maryside,Minnesota
859bcd3c-2e37-4843-a77c-92c469ccfff3,3844,maintain,Furniture,175.52,3,2024-06-23,3846,Amazon,Cancelled,PayPal,33.68,Port Linda,California
c204294f-3f25-4814-9871-de4dc7ae353a,6638,change,Electronics,119.53,1,2024-04-01,4831,Olist,Cancelled,Credit Card,28.32,Carterstad,Washington
1d7be025-5279-44ef-9079-79253a809f30,4550,drive,Toys,260.06,6,2022-09-28,5812,Amazon,Delivered,PayPal,7.39,Eddiefurt,Massachusetts
9083f1df-5059-45c4-b807-233e9a9fdac0,9915,range,Furniture,244.60,8,2021-10-24,5919,Olist,Pending,Credit Card,40.62,Lake Abigailbury,Kansas
9ede1c1c-70ac-469a-b2c5-58a667ecea8f,1682,near,Books,84.95,3,2023-03-29,865,eBay,Cancelled,Credit Card,22.36,Parkerside,Illinois
bee4cc6c-7e48-42ea-b703-3bef935b738f,7003,central,Books,483.93,4,2022-03-26,8007,eBay,Pending,PayPal,22.09,Lake David,Pennsylvania
0d6b2fce-c2e0-4a4c-83e3-962c90091eb4,1778,vote,Books,372.84,8,2023-10-04,8175,Amazon,Pending,Credit Card,34.98,Blackview,Hawaii
bfc95bd0-b6df-419b-8c6c-2489fb786266,3721,house,Books,77.48,5,2022-06-01,8567,Amazon,Pending,PayPal,43.48,Whitneyberg,West Virginia
c5dca179-bbec-49b1-b855-25d6db6c9de9,8313,individual,Clothing,199.27,9,2022-04-06,1261,eBay,Pending,Bank Transfer,22.83,Kylechester,Michigan
a06543fd-8447-4523-b9c2-23fb086baa71,5092,painting,Furniture,288.21,10,2022-07-22,415,Amazon,Cancelled,PayPal,41.81,Erinton,Iowa
7e6a2139-c051-46ee-bb95-9cf0547705f0,4637,involve,Beauty,491.19,8,2021-10-17,8376,eBay,Cancelled,Bank Transfer,41.16,East Sheilaland,Connecticut
a76f9890-50ef-4a74-8a84-c0aea98f9d43,7583,provide,Electronics,404.51,3,2021-10-19,4364,Olist,Delivered,Credit Card,29.79,East Summerport,Kentucky
18842972-ebd5-4c22-bb43-faeea10b86fb,2456,upon,Clothing,424.14,5,2024-02-09,5030,eBay,Cancelled,Credit Card,34.17,Annaview,Delaware
c4189db4-ff51-487f-a079-a7783beb4c86,7603,team,Beauty,264.92,10,2024-02-17,1933,Olist,Delivered,Credit Card,18.77,Debraport,Utah
0fc6bdfc-5257-48f3-973c-df6841f56099,1264,carry,Clothing,48.26,4,2022-02-13,1856,eBay,Delivered,Credit Card,41.59,Port Stacy,New Jersey
39efab69-6c9f-4c93-b2a6-cabf9d2b5812,4566,try,Toys,299.10,8,2023-04-05,5922,Amazon,Delivered,Bank Transfer,36.62,Kendraton,Iowa
eb6b177e-3572-47a8-a2cd-5003a1ae07dc,7351,resource,Beauty,225.02,10,2022-01-02,9419,eBay,Cancelled,Credit Card,24.94,East Alan,Oklahoma
0c1b860d-7c01-49c8-8ea0-13cfb460b4c4,5002,us,Furniture,306.01,7,2023-12-25,8634,Olist,Delivered,Bank Transfer,31.92,Scotttown,Minnesota
5a76f7d3-0260-43d7-b76a-3a5b78cc8971,1375,subject,Beauty,331.34,10,2023-07-26,881,Amazon,Pending,Credit Card,24.19,Aprilton,Washington
5a95c77d-a28a-4665-9735-2a0ad6693040,6579,attorney,Furniture,430.10,1,2024-03-19,3294,Amazon,Delivered,PayPal,5.65,Kimbury,Michigan
68f20b3b-a248-4166-9064-647a18ecf0a3,6750,never,Clothing,225.66,6,2022-08-15,4226,Amazon,Cancelled,Bank Transfer,12.46,Kristenmouth,Texas
9ff4653a-1010-4b49-aad3-bd6532fa9a3b,8309,consumer,Toys,160.72,3,2021-12-05,6674,Olist,Cancelled,PayPal,27.21,Moralesfort,South Carolina
98a1c10b-78e4-410d-aedf-277c42b4bfa4,4552,lot,Toys,443.02,8,2022-09-15,2098,eBay,Cancelled,Credit Card,5.09,East Tanya,South Carolina
4b6c3e08-e629-4fcd-b21c-f6d0404475c8,8917,form,Books,182.32,5,2023-01-30,3152,Amazon,Delivered,Credit Card,26.45,Port Kristin,Louisiana
0db3522e-9f1c-488d-8443-cc8bfc7cb66d,5477,tend,Toys,162.08,1,2022-12-11,6458,Olist,Pending,PayPal,19.17,Lake Priscilla,Rhode Island
c6835e07-5af0-4f35-9f9b-0b8935dd0d72,7337,have,Beauty,66.74,6,2022-04-20,7308,Amazon,Pending,Bank Transfer,9.67,Matthewview,Utah
af0968c8-fc80-4364-a5b8-61526bffecaa,5646,have,Electronics,219.46,6,2023-10-29,9137,eBay,Pending,Bank Transfer,47.82,Cartertown,Michigan
d76a5e28-c8f7-4372-9eea-58e7a2fee87d,4039,expert,Beauty,344.65,6,2023-12-25,4202,eBay,Cancelled,Bank Transfer,13.75,New Mariastad,North Dakota
942c74d4-a712-4267-a356-3b69c5ab850f,6759,truth,Beauty,324.77,8,2022-05-15,5499,eBay,Cancelled,Credit Card,41.10,Jonesstad,Maryland
b39c2876-cf17-447f-ac0d-31bd83e8d918,1512,later,Furniture,108.77,1,2023-06-20,8239,Amazon,Pending,Credit Card,9.98,South Hunterport,Hawaii
db646f6d-5856-4eea-859a-a6016fcff866,5611,decision,Furniture,72.53,2,2023-04-30,784,Olist,Cancelled,Bank Transfer,24.04,Port Howardhaven,Missouri
0f334de8-8f34-4455-ac96-ec00e9475a4e,3712,institution,Books,260.17,10,2024-10-12,3865,eBay,Delivered,Bank Transfer,45.39,Port Adam,Iowa
2342c38b-1e28-450b-987b-22dce784f255,6061,amount,Electronics,170.88,4,2023-12-14,6053,Amazon,Delivered,Bank Transfer,6.67,East Martin,New Mexico
64c91270-0c3a-4121-a7c7-b4793f580f07,3206,sign,Clothing,370.22,1,2023-11-11,7445,eBay,Cancelled,Bank Transfer,28.88,West Alexander,Kentucky
0282e056-1213-4dc6-a1f2-fec38d44c303,1885,determine,Books,232.07,10,2021-12-06,1846,Olist,Cancelled,Credit Card,47.66,Singletonside,Idaho
d41928de-17ff-48ac-9104-2d4a50b9031f,2425,page,Toys,293.80,1,2024-08-12,283,Amazon,Pending,Credit Card,48.04,Lake Allison,Wyoming
6097b8ec-b71a-4767-a28a-cc829ce86ced,3075,parent,Toys,65.36,8,2023-06-01,9125,Amazon,Pending,Bank Transfer,5.74,Gilberttown,Arkansas
661302f2-7f18-4fe5-94cd-c19fc0ad807d,3621,soon,Clothing,290.96,9,2023-06-28,8800,Amazon,Cancelled,Credit Card,38.11,Port Jacob,Rhode Island
e0b22ac6-5940-4fe6-9dac-d90855e21095,6105,every,Furniture,244.83,2,2023-02-17,6695,Amazon,Delivered,Credit Card,40.58,West Robert,Nevada
85e01e30-29c0-4d8b-a26a-d569acbbf2f0,3256,down,Electronics,66.80,4,2024-01-29,1832,Amazon,Cancelled,PayPal,11.01,Johnport,Nevada
1734c495-2ee6-4b18-a089-fa20c168d542,6252,least,Beauty,292.28,7,2024-09-19,6019,eBay,Cancelled,PayPal,6.04,Michaelberg,Kentucky
1f895af7-f741-40c8-af7b-2e45f1ee23d2,8607,middle,Furniture,444.07,8,2022-09-08,4457,Olist,Cancelled,Bank Transfer,34.05,Nicholstown,South Dakota
c8ad6c6b-8ea7-4724-b97f-c705b702c619,3029,career,Furniture,229.16,6,2021-11-19,7571,Olist,Delivered,Bank Transfer,6.85,Port Jessica,Nebraska
8ffba145-11e4-4ed0-bfaa-268d130b23f0,3952,none,Electronics,496.13,6,2022-04-05,1847,eBay,Delivered,Credit Card,9.98,South Michael,Pennsylvania
0368a81b-e1df-4005-880e-9bf422225863,8132,third,Furniture,492.28,4,2023-06-19,5321,Olist,Pending,Credit Card,19.02,Kennethmouth,Delaware
2c672fac-c4d3-4cee-973b-dc45eec19ab4,4440,term,Electronics,76.66,4,2022-04-20,3183,Olist,Delivered,Bank Transfer,42.17,Kristenmouth,New Mexico
4501f350-3e71-421f-95ce-401e2a2a93cf,6963,century,Books,151.82,8,2022-05-03,7252,Amazon,Cancelled,Bank Transfer,35.22,Carterchester,Connecticut
269abf0c-7be1-4e7f-8e82-a7bbfc5fa270,9580,identify,Toys,337.72,5,2024-08-15,5474,Olist,Cancelled,Bank Transfer,19.91,East Donna,Kansas
acee37ca-5435-4d15-81a5-d50a90e1e819,5751,south,Beauty,432.27,4,2022-03-05,6729,eBay,Cancelled,PayPal,32.15,South Thomasshire,Maine
e3578096-739b-45e1-8532-68784d14c10e,7924,behind,Clothing,341.01,7,2022-02-28,6642,eBay,Delivered,Bank Transfer,45.20,New Laura,Connecticut
97b630f7-9f54-4620-bb85-5fa3e96de1f1,2169,happen,Furniture,493.64,9,2022-02-19,9173,eBay,Cancelled,PayPal,20.42,Lisachester,Washington
c2e3307c-18e1-4266-a8b1-a507d7eef48b,5154,leave,Electronics,477.91,1,2024-09-25,4893,Olist,Pending,PayPal,14.53,New Hollybury,Montana
c9ae2527-7cfe-46e5-923c-d89fc6322b56,9870,one,Electronics,260.52,4,2023-03-15,1569,Olist,Cancelled,Credit Card,23.50,Marilynton,Nebraska
890b1526-dd30-4581-b32d-da2cacff16a4,9241,example,Clothing,120.58,6,2024-01-08,271,eBay,Pending,Bank Transfer,30.43,New Bobby,Maine
ea7f0765-fa76-4a56-b7f1-490764521bec,4227,week,Clothing,449.12,5,2022-01-10,7445,eBay,Pending,Bank Transfer,8.62,East Joseph,Idaho
8e67cb6e-c151-4c6b-ac1d-7c31e70a4b88,9110,suffer,Toys,88.83,2,2022-06-25,2935,Amazon,Delivered,Bank Transfer,21.11,East Sheila,California
5cc41caa-8ddf-40af-98fa-e1f58a988209,7046,attorney,Books,453.58,3,2022-09-20,3311,Olist,Delivered,PayPal,48.88,Bryantmouth,Idaho
518c5230-b690-4590-8629-2ea22eb70767,1650,can,Furniture,427.42,10,2022-08-12,7927,Amazon,Cancelled,Bank Transfer,31.97,Garciaview,Maine
fc933c88-e97d-4c7e-819a-c5dc96726d38,2639,somebody,Beauty,271.95,8,2022-05-23,3956,eBay,Pending,PayPal,38.87,Laneland,Delaware
1ecf3fae-2e39-46e2-b48c-4541039cb016,9248,both,Books,227.68,7,2024-01-31,3031,eBay,Pending,PayPal,12.79,North Kristin,Alaska
72b03c5a-ebc7-4ea1-a8ee-98b4ea0549b7,2501,strategy,Electronics,210.31,10,2022-11-21,9087,Olist,Delivered,Bank Transfer,23.29,Danielland,Idaho
30d89cc3-5c93-4983-b2bd-01e883b10a8a,8121,hit,Beauty,209.66,1,2024-01-20,4448,eBay,Cancelled,Credit Card,7.96,Davidville,Louisiana
434da968-cd80-434a-8291-717de307fa7b,6937,authority,Electronics,100.13,7,2022-07-11,8556,eBay,Pending,PayPal,34.36,East Jodiside,Missouri
375f4221-d1a3-481e-ac47-90934398d0cd,4080,man,Electronics,498.65,7,2024-10-02,8813,Amazon,Delivered,Credit Card,40.29,Aprilville,Vermont
cebe7f22-bdf0-4eda-b45e-03bdff1c7f66,2666,safe,Beauty,468.71,8,2024-04-27,8749,Amazon,Delivered,PayPal,47.62,Glassburgh,Florida
1004968f-f519-4593-8184-9523dfbbdf71,9806,trial,Electronics,245.52,10,2022-12-07,3451,eBay,Cancelled,Bank Transfer,31.25,Adamston,Louisiana
781407cd-95d7-4125-8c4a-83b0b70b8f1c,2233,condition,Clothing,358.17,7,2022-12-30,1680,Amazon,Delivered,PayPal,13.43,North Seanmouth,Vermont
88aec2c9-c56c-4490-b1f3-44c73599564d,8668,nature,Furniture,321.50,9,2024-08-31,9540,Olist,Delivered,PayPal,48.29,West David,Florida
145bab70-d72e-49c0-b6c5-5568de3be7b1,7644,prevent,Books,196.14,4,2023-02-24,1707,Amazon,Delivered,PayPal,46.69,Pattersonfort,Hawaii
6c9b4fce-9412-4bf4-86b9-bc4246970207,8387,finish,Furniture,389.43,2,2021-12-04,9336,Amazon,Delivered,Credit Card,48.86,South Gwendolynberg,New Jersey
594dbaa5-bd06-426f-91af-0679b018c360,9126,drive,Furniture,438.63,1,2023-10-10,8874,Olist,Cancelled,Bank Transfer,26.14,East Joshua,Colorado
2bfec325-5f91-4906-aec0-0030ab3c01a4,5614,part,Beauty,261.64,6,2024-09-15,4646,Olist,Pending,Credit Card,32.75,South Edward,South Dakota
8bc20375-c4d8-4bba-bf22-955d23ba431f,1818,strong,Furniture,440.83,4,2023-08-28,5622,eBay,Delivered,Credit Card,36.21,Port Kevinstad,Tennessee
f81cddc0-aa82-4c1f-b5d6-350d8fb65163,4268,stop,Furniture,163.78,8,2022-03-26,5063,Amazon,Cancelled,Bank Transfer,17.44,Cannonbury,North Dakota
b61fc3da-69fd-4368-95e0-52b1ccf23f04,4629,agreement,Clothing,323.40,7,2023-11-02,8340,eBay,Delivered,Bank Transfer,49.91,West Michael,Wisconsin
e6acc311-3a15-43db-a668-1c0d55c15499,7126,help,Toys,185.94,3,2022-08-07,2437,Amazon,Cancelled,Credit Card,5.58,Lake Sergiochester,South Dakota
61e4f860-8559-478e-b4ed-56e1dfbeb40b,4580,paper,Furniture,49.03,6,2022-10-14,9166,eBay,Cancelled,PayPal,43.37,Port Travis,Alabama
b3842650-acc0-4e17-90ea-1ca4f6fc4f88,8623,significant,Clothing,272.26,9,2022-11-15,9331,Amazon,Delivered,Bank Transfer,34.08,Jonathanmouth,California
bb391e7a-a7ba-4ecc-9a22-e37eff4450e6,1567,nor,Furniture,217.06,9,2023-02-14,7750,eBay,Delivered,Credit Card,44.31,Port Kevin,New Hampshire
6e9836a6-9573-4d45-a926-67020940c3bb,7546,central,Toys,422.31,5,2022-06-16,1336,Olist,Delivered,Credit Card,20.99,Sanchezhaven,Alaska
9b4d0128-0558-4bb5-9610-a5bcb15693b0,4698,staff,Electronics,352.97,4,2023-10-27,8652,Amazon,Cancelled,Credit Card,33.52,Lake Nicholasbury,Alabama
22093731-eb14-4e4a-81bc-38b7145ea6f7,5962,foreign,Electronics,63.50,2,2022-01-03,7469,Olist,Cancelled,PayPal,37.05,Nicholasmouth,New Mexico
4f556f97-f42b-4fbc-a6d3-b9ab0346f0d2,6455,behavior,Furniture,43.52,9,2023-04-26,9757,Olist,Pending,PayPal,18.05,East Anthonyfort,Rhode Island
34cf296a-a873-4c06-881c-0a8615823de2,5597,cultural,Beauty,14.10,3,2022-03-12,7316,eBay,Delivered,Credit Card,8.53,Margarethaven,Montana
cff84d46-cb6c-4608-824d-9271bcc11c84,2602,little,Clothing,59.42,1,2024-09-11,7948,eBay,Delivered,Credit Card,39.92,Johnsonside,Kentucky
9a45fdbf-42d9-4168-82b0-b5ab283b2717,8858,go,Beauty,18.42,1,2023-11-12,2189,Amazon,Cancelled,Bank Transfer,14.24,Anthonyfurt,Connecticut
e0b03f32-5edb-4dba-9a20-fde9f72f9036,3283,star,Clothing,395.36,1,2021-10-30,1952,eBay,Delivered,Credit Card,43.96,Derektown,Iowa
2b856f94-12ab-4a49-b6d8-c5b5cbedc537,8290,season,Books,304.10,8,2024-03-21,7523,Olist,Pending,PayPal,9.59,South Michaelview,Colorado
fcd33e18-e6d2-45a2-92be-fd1ba8a6dad6,2032,resource,Beauty,342.96,5,2022-06-16,4718,eBay,Cancelled,Credit Card,23.07,New Crystal,Delaware
11dfdcf3-9904-44ab-a1ba-f8a6ed91ee34,9273,magazine,Beauty,320.03,6,2022-08-31,2549,eBay,Cancelled,Bank Transfer,18.08,Port Nathaniel,Florida
6a622100-dc95-414c-9e46-608c32e532d9,2393,our,Clothing,181.35,1,2023-10-14,3254,eBay,Delivered,PayPal,44.85,Jenniferburgh,Washington
2e0731a5-eb82-4b78-a6e4-28b4ee42e21b,3547,within,Toys,296.02,7,2022-07-02,6590,eBay,Delivered,PayPal,49.31,Kelleystad,Wisconsin
166ad703-05b6-4645-946a-21010066ee5b,6321,visit,Beauty,473.40,4,2023-04-07,4264,Amazon,Cancelled,Bank Transfer,13.42,Port Bradley,Vermont
3b9926dc-0292-49e3-85a1-cad4dbc8ef62,9725,way,Books,415.77,9,2022-08-14,7042,Amazon,Delivered,PayPal,37.42,Heatherchester,Wisconsin
290d6f6f-a83f-4ae7-92e0-06ec79f85cf8,9016,drug,Electronics,98.99,1,2023-03-07,2902,Amazon,Pending,PayPal,32.80,Elizabethtown,Maine
aaf0b6a7-d094-443e-abea-4b3e7aa759ae,7258,window,Clothing,54.90,6,2023-03-15,7274,Olist,Pending,Credit Card,12.25,West Lisatown,Vermont
9535bf3c-97df-4f3f-853d-609850b25b58,3412,administration,Toys,239.83,7,2023-02-23,6803,eBay,Delivered,Credit Card,5.61,Keithmouth,Maryland
c44f7bea-38d8-45af-b121-5f074b891064,9319,seat,Toys,428.42,2,2023-03-19,8151,eBay,Cancelled,PayPal,6.94,Shannonborough,Kansas
07621120-627a-4379-8c07-a62959e61027,4281,send,Clothing,95.30,10,2021-12-28,6600,Olist,Pending,Bank Transfer,45.15,Port Oliviatown,Minnesota
2164236f-19bb-4423-a2f4-6cd966e439bc,6986,up,Electronics,90.59,3,2023-07-19,4215,eBay,Cancelled,Bank Transfer,41.97,Juliaborough,Kansas
822d41a5-5b68-49b7-ad99-781027fe81ba,4195,give,Furniture,94.35,4,2023-03-19,7022,eBay,Pending,Bank Transfer,19.12,West Matthew,South Carolina
a5dc0cc6-1c14-4006-9b1c-f482c3166c3c,6349,skill,Toys,231.21,8,2021-11-09,6989,Amazon,Delivered,Bank Transfer,35.60,Lake Ericashire,Arkansas
9ec375b4-d44b-4e3d-b238-e5d94250875e,7117,always,Electronics,107.67,4,2024-09-08,607,Olist,Delivered,Bank Transfer,5.66,West Paige,Iowa
8666ffde-afa5-4e57-b40b-e35d4ba9d356,8543,data,Books,234.84,7,2022-07-30,4712,Amazon,Delivered,PayPal,43.35,New Timothyland,Colorado
50dd042f-7037-4162-aa84-16c3b33d4eee,7413,professional,Clothing,50.77,8,2023-12-26,5597,Olist,Delivered,Credit Card,7.30,North Brianberg,New York
